# GENUINE residue of the relocation-name audit -- WORKLIST, NOT A DEFECT LIST.
# Regenerate: tools/relocname_genuine_worklist.py --out <this file>
# Source     : decomp-bench/archive/harvest/relocname-audit-2026-08-06/pairs_folded2.json (sha256 af61ba6ae8b4e1f0...)
# Audit tree : rb3-xenon@a236686e   ruler: name_check, objdiff-cli sha256 ca2be75232767f53...
# Cut at     : rb3-xenon@e8fe5238
# Rows       : 3004 rows = 3356 charged call sites over 1506 distinct (T,B) pairs, 2863 enclosing functions, 561 units
# pair_sites : charged sites for this (T,B) pair BINARY-WIDE.  fn_sites: charged sites for it inside THIS enclosing function.
# body       : DIFF_SAMESIZE=170  DIFF_SIZE=2834
#              DIFF_SIZE = our body for B differs in LENGTH from retail at addr(T); DIFF_SAMESIZE = same length, different code.
# map        : the SYMBOL-MAP verdict for the same pair. It disagrees with `body` constantly and the body test is the one to believe --
#              6,677 pairs the map test calls a defect are byte-identical bodies. Kept only so the divergence stays visible.
# joins      : T = target callee still in scripts/target_symbol_map.json; B = our callee still named by a built obj, AT THE CUT COMMIT.
#              -B=6  T-=15  TB=2983
#
# *** GENUINE IS AN UPPER BOUND ON DEFECTS. *** A body difference means EITHER our source calls the wrong function OR the retail map
# mis-attributes the name at the destination VA -- and this repo's whole map(...) lane series exists to repair the latter. The adjudicated
# figure for the whole at-100 charged population is 298 fns / 25,920 B / 0.2425 pp WRONG (lane CW-2, 34017f74); CV-4's earlier estimate was
# 353 fns / 24,836 B / 0.23 pp (34b44dd6). Adjudicate a row with tools/xbin_adjudicate.py (cross-binary, masks exactly the relocated
# field via our own relocation table, calibrated) or tools/at100_adjudicate.py -- NEVER from the symbol map, and NEVER auto-apply.
# The upstream comparator masks every D-form and branch displacement unconditionally and ignores relocation target names, so it
# over-produces FOLD and this residue is if anything SHORT. Not a population census.
pair_sites	fn_sites	body	map	joins	opcode	unit	enclosing_fn	target_callee	our_callee
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DataFunc	fn_82762D68	??1DataArrayPtr@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DirLoader	fn_8275AF20	??1DataNode@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DirLoader	fn_8275B170	??1DataNode@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/FileMerger	?Handle@CharIKHand@@UAA?AVDataNode@@PAVDataArray@@_N@Z	?Handle@CharData@@UAA?AVDataNode@@PAVDataArray@@_N@Z	?Handle@CharWeightable@@UAA?AVDataNode@@PAVDataArray@@_N@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Font	fn_82475910	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Font	fn_826DDB98	??1DataArrayPtr@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/GemTrackDir	?Deploy@GemTrackDir@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/GemTrackDir	?OnUpdateFx@GemTrackDir@@QAAXH@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/GemTrackDir	?PlayIntro@GemTrackDir@@UAAXXZ	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/GemTrackDir	?RefreshStreakMeter@GemTrackDir@@UAAXHHH@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/GemTrackDir	?Retract@GemTrackDir@@UAAX_N@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Locale	?LocalizeSeparatedInt@@YAPBDHAAVLocale@@@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MainHubMessageProvider	fn_826730C0	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MemTracker	fn_825D67A8	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470980	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MusicLibrary	fn_8253DCFC	??1DataNode@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_82508E28	??1DataNode@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Song	fn_827C6074	??1DataArrayPtr@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/StringTable	fn_827C908C	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Task	?OnScriptTask@@YA?AVDataNode@@PAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Task	?OnThreadTask@@YA?AVDataNode@@PAVDataArray@@@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TexBlender	fn_8248C3B8	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TexBlender	fn_8248C3E0	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TexBlender	fn_8248C408	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TextStream	??6TextStream@@QAAAAV0@D@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TextStream	??6TextStream@@QAAAAV0@E@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TextStream	??6TextStream@@QAAAAV0@H@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TextStream	??6TextStream@@QAAAAV0@I@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TextStream	??6TextStream@@QAAAAV0@M@Z	_snprintf	?Hx_snprintf@@YAHPADIPBDZZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackPanelDir	?SetMultiplier@TrackPanelDir@@UAAXH_N@Z	??2CriticalSection@@SAPAXI@Z	??2Task@@SAPAXI@Z
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackWatcherImpl	fn_82480F84	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/UIFontImporter	fn_8281C868	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/game/PracticeSectionProvider	fn_826CFF64	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/meta_band/InstrumentFinishProvider	fn_8266FBFC	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/meta_band/LessonProvider	fn_82674AE4	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/meta_band/ManageBandPanel	fn_82625800	??1UIListProvider@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/meta_band/StoreOfferProvider	fn_82665338	??1DataArrayPtr@@QAA@XZ	??1DataNode@@QAA@XZ
8	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/meta_band/StoreOfferProvider	fn_82665458	??1DataNode@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__linear_insert@PAVSymbol@@V1@VAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@0V1@VAccomplishmentCategoryCmp@@@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__lower_bound@PAVSymbol@@V1@VAccomplishmentCategoryCmp@@H@stlpmtx_std@@YAPAVSymbol@@PAV1@0ABV1@VAccomplishmentCategoryCmp@@PAH@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__merge_backward@PAVSymbol@@PAV1@PAV1@VAccomplishmentCategoryCmp@@@stlpmtx_std@@YAPAVSymbol@@PAV1@0000VAccomplishmentCategoryCmp@@@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__merge_without_buffer@PAVSymbol@@HVAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HHVAccomplishmentCategoryCmp@@@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__unguarded_linear_insert@PAVSymbol@@V1@VAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@V1@VAccomplishmentCategoryCmp@@@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$__upper_bound@PAVSymbol@@V1@VAccomplishmentCategoryCmp@@H@stlpmtx_std@@YAPAVSymbol@@PAV1@0ABV1@VAccomplishmentCategoryCmp@@PAH@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AccomplishmentPanel	??$merge@PAVSymbol@@PAV1@PAV1@VAccomplishmentCategoryCmp@@@stlpmtx_std@@YAPAVSymbol@@PAV1@0000VAccomplishmentCategoryCmp@@@Z	??RAccomplishmentCmp@@QBA_NVSymbol@@0@Z	??RAccomplishmentCategoryCmp@@QBA_NVSymbol@@0@Z
7	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/BaseGuitarTrackWatcherImpl	?CanHopo@BaseGuitarTrackWatcherImpl@@QBA_NH@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/GemManager	?RollStartsAt@GemManager@@QBA_NHABVGameGem@@AAHAAI@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/GemManager	?TrillStartsAt@GemManager@@QBA_NHABVGameGem@@AAH@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_8246B388	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_8246F52C	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_824708C8	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470A38	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshAnim	fn_82470CA8	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_82286DDC	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_82286E64	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_82287194	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_8228721C	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_822872A4	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/RockCentral	fn_8249B864	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/TrackWatcherImpl	?SendSeen@TrackWatcherImpl@@QAAXMH@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/UIList	fn_82777720	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/VocalTrackDir	fn_822F8AC4	??1ObjRef@@QAA@XZ	??1Message@@UAA@XZ
7	2	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/bandtrack/Gem	?AddInstance@Gem@@QAAXVSymbol@@H@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/band3/bandtrack/Gem	?CreateWidgetInstances@Gem@@QAAXVSymbol@@@Z	?Loose@GameGem@@QBA_NXZ	?IsRealGuitar@GameGem@@QBA_NXZ
7	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/system/rndobj/Utl	fn_824398C0	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1DataNode@@QAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/AmbientOcclusion	fn_824933B0	??1DataNode@@QAA@XZ	??1BinStreamRev@@UAA@XZ
6	2	DIFF_SIZE	REVIEW	TB	bl	default/BandDirector	?_M_fill_insert_aux@?$vector@V?$Key@VObjectStage@@@@V?$StlNodeAlloc@V?$Key@VObjectStage@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$Key@VObjectStage@@@@IABV3@ABU__false_type@2@@Z	??$__uninitialized_copy@PBVPracticeStep@@PAV1@@stlpmtx_std@@YAPAVPracticeStep@@PBV1@0PAV1@ABU__false_type@0@@Z	??$__uninitialized_copy@PAV?$Key@VObjectStage@@@@PAV1@@stlpmtx_std@@YAPAV?$Key@VObjectStage@@@@PAV1@00ABU__false_type@0@@Z
6	2	DIFF_SIZE	REVIEW	TB	bl	default/BandDirector	?_M_insert_overflow_aux@?$vector@V?$Key@VObjectStage@@@@V?$StlNodeAlloc@V?$Key@VObjectStage@@@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAV?$Key@VObjectStage@@@@ABV3@ABU__false_type@2@I_N@Z	??$__uninitialized_copy@PBVPracticeStep@@PAV1@@stlpmtx_std@@YAPAVPracticeStep@@PBV1@0PAV1@ABU__false_type@0@@Z	??$__uninitialized_copy@PAV?$Key@VObjectStage@@@@PAV1@@stlpmtx_std@@YAPAV?$Key@VObjectStage@@@@PAV1@00ABU__false_type@0@@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/BandMachineMgr	fn_825C2D70	??1NetMessage@@UAA@XZ	??1Message@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/BandSongMetadata	?resize@?$hashtable@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	?erase@?$list@PAVFileCache@@V?$StlNodeAlloc@PAVFileCache@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVFileCache@@U?$_Nonconst_traits@PAVFileCache@@@stlpmtx_std@@@2@U32@0@Z	?_S_next_size@?$_Stl_prime@_N@priv@stlpmtx_std@@SAII@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBoneDir	fn_823B7D9C	??1DataNode@@QAA@XZ	??1BinStreamRev@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharServoBone	fn_823762AC	??1DataNode@@QAA@XZ	??1BinStreamRev@@UAA@XZ
6	2	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/CharSignalApplier	??4?$vector@UBoneOp@CharSignalApplier@@V?$StlNodeAlloc@UBoneOp@CharSignalApplier@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	??4HighlightObject@@QAAAAV0@ABV0@@Z	??4BoneOp@CharSignalApplier@@QAAAAU01@ABU01@@Z
6	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/CharSignalApplier	?_M_erase@?$vector@UBoneOp@CharSignalApplier@@V?$StlNodeAlloc@UBoneOp@CharSignalApplier@@@stlpmtx_std@@@stlpmtx_std@@IAAPAUBoneOp@CharSignalApplier@@PAU34@0ABU__false_type@2@@Z	??4HighlightObject@@QAAAAV0@ABV0@@Z	??4BoneOp@CharSignalApplier@@QAAAAU01@ABU01@@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DataFile	fn_822E4FA8	??1?$ObjRefConcrete@VFlowLabel@@VObjectDir@@@@UAA@XZ	??1String@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DataFile	fn_822E5010	??1?$ObjRefConcrete@VFlowLabel@@VObjectDir@@@@UAA@XZ	??1String@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DeployCountTracker	fn_826DCB54	??1Tracker@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
6	3	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/DirLoader	??$_S_sort@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@USymbolSort@@@stlpmtx_std@@YAXAAV?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@0@USymbolSort@@@Z	?swap@?$list@VBSPFace@@V?$StlNodeAlloc@VBSPFace@@@stlpmtx_std@@@stlpmtx_std@@QAAXAAV12@@Z	?swap@?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@QAAXAAV12@@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/FileMerger	fn_82391D88	??1DataNode@@QAA@XZ	??1BinStreamRev@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/FocusTracker	fn_826D877C	??1Tracker@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/HamCamTransform	fn_822A4A68	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/HamCamTransform	fn_822AB764	??1ObjRef@@QAA@XZ	??3@YAXPAX@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/HamCamTransform	fn_822AB7B8	??1ObjRef@@QAA@XZ	??3@YAXPAX@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Instance	fn_824EA05C	??1DataNode@@QAA@XZ	??1BinStreamRev@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MainHubPanel	fn_8261FC00	??1NetMessage@@UAA@XZ	??1Message@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MainHubPanel	fn_8261FCC8	??1NetMessage@@UAA@XZ	??1Message@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MeshDeform	fn_8240D068	??1ObjRef@@QAA@XZ	??3@YAXPAX@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MidiSynth	fn_824CC924	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Morph	fn_82483984	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Morph	fn_824839F0	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?Exit@MoviePanel@@UAAXXZ	?find@FixedString@@QBAID@Z	?End@Movie@@QAAXXZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?Poll@MoviePanel@@UAAXXZ	?find@FixedString@@QBAID@Z	?End@Movie@@QAAXXZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/MoviePanel	?Unload@MoviePanel@@UAAXXZ	?find@FixedString@@QBAID@Z	?End@Movie@@QAAXXZ
6	3	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/OutfitConfig	?_M_fill_insert_aux@?$vector@UBoneOp@CharSignalApplier@@V?$StlNodeAlloc@UBoneOp@CharSignalApplier@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUBoneOp@CharSignalApplier@@IABU34@ABU__false_type@2@@Z	??4HighlightObject@@QAAAAV0@ABV0@@Z	??4BoneOp@CharSignalApplier@@QAAAAU01@ABU01@@Z
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OutfitConfig	fn_8229E220	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OverdriveTracker	fn_826DE1F4	??1Tracker@@UAA@XZ	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ
6	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/OvershellSlot	?OnMsg@OvershellSlot@@QAA?AVDataNode@@ABVUIComponentSelectMsg@@@Z	?NuipHeadOrientationAllowTitleChangeColorSettings@@YAHXZ	??9DataNode@@QBA_NABV0@@Z
