# Retail-byte adjudication of sympair-queue rows. tools/sympair_adjudicate.py (W18).
# A_PROVEN_FOLD          our callee's body IS retail's code there. Alias-only; NOT source-reachable.
#                        `evidence` VACUOUS = <=2 non-relocated words compared: a thunk, near-no evidence.
# B1 callee ABSENT       our callee's code is nowhere in retail -> source divergence, not cheap.
# B2 callee PRESENT unnamed -> identification gap; naming the address adjudicates it.
# D1 ROW_NAME_REFUTED    our call is ENTAILED by the row's own name and retail's is not =>
#                        the ROW's map name is wrong. Proves EXISTENCE, not ASSIGNMENT (W7).
# D2 SOURCE_DEFECT       neither callee entailed => our source chose, and chose wrong. FIXABLE.
# D4 MAP_DEFECT          retail's own name at `at` is not body-confirmed either.
verdict	size	fuzzy	cls	evidence	nwords	unit	symbol	at	target_symbol	our_symbol	found
A_PROVEN_FOLD	292	99.9315	ALL_OURS_UNMAPPED	STRONG	32	default/band3/meta_band/CampaignGoalsLeaderboardChoicePanel	??0CampaignGoalsLeaderboardChoiceProvider@@QAA@PAVBandProfile@@ABV?$vector@PAVDynamicTex@@V?$StlNodeAlloc@PAVDynamicTex@@@stlpmtx_std@@@stlpmtx_std@@@Z	0x825f4f50			
A_PROVEN_FOLD	288	99.93056	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/BandProfile	?GetLastCharUsed@BandProfile@@QBAPAVCharData@@XZ	0x82553f28			
A_PROVEN_FOLD	288	99.93056	ALL_OURS_UNMAPPED	STRONG	67	default/SongData	?ClearTrack@SongData@@UAAXH@Z	0x82775b70			
A_PROVEN_FOLD	284	99.78873	MIXED/UNKNOWN	STRONG	25	default/AmbientOcclusion	??1RndAmbientOcclusion@@UAA@XZ	0x8232dc20			
A_PROVEN_FOLD	280	99.92857	ALL_OURS_UNMAPPED	VACUOUS	1	default/CustomizePanel	?GetAssetShot@CustomizePanel@@QAA?AVSymbol@@V2@@Z	0x82569e78			
A_PROVEN_FOLD	280	99.92857	ALL_OURS_UNMAPPED	STRONG	27	default/band3/game/Stats	?LoadSingerStats@Stats@@QAAXAAVBinStream@@@Z	0x82699a50			
A_PROVEN_FOLD	276	99.92754	MIXED/UNKNOWN	STRONG	25	default/CharBones	?AddBoneInternal@CharBones@@IAAXABUBone@1@@Z	0x82381088			
A_PROVEN_FOLD	276	99.78261	MIXED/UNKNOWN	STRONG	33	default/CharLipSyncDriver	??1CharLipSyncDriver@@UAA@XZ	0x822b0c28			
A_PROVEN_FOLD	276	99.78261	MIXED/UNKNOWN	STRONG	33	default/CharLipSyncDriver	??1CharLipSyncDriver@@UAA@XZ	0x8227f5b0			
A_PROVEN_FOLD	276	99.92754	ALL_OURS_UNMAPPED	VACUOUS	0	default/GemPlayer	?PostDynamicAdd@GemPlayer@@UAAXXZ	0x82b94488			
A_PROVEN_FOLD	272	99.92647	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/ClosetMgr	?GetAssetFromAssetType@ClosetMgr@@QAA?AVSymbol@@W4AssetType@@@Z	0x82569e78			
A_PROVEN_FOLD	272	99.92647	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/CurrentOutfitProvider	?UpdateExtendedText@CurrentOutfitProvider@@UBAXHHPAVUILabel@@@Z	0x82569e78			
A_PROVEN_FOLD	268	99.92538	MIXED/UNKNOWN	STRONG	33	default/CharDriver	??1CharDriver@@UAA@XZ	0x822b0c28			
A_PROVEN_FOLD	268	99.92538	ALL_OURS_UNMAPPED	STRONG	21	default/MidiInstrument	?Handle@MidiInstrument@@UAA?AVDataNode@@PAVDataArray@@_N@Z	0x82715c88			
A_PROVEN_FOLD	264	99.84849	MIXED/UNKNOWN	VACUOUS	1	default/Cheats	?CheatsInit@@YAXXZ	0x8250fef8			
A_PROVEN_FOLD	264	99.92424	MIXED/UNKNOWN	STRONG	44	default/PropKeys	?AtFrame@?$Keys@VColor@Hmx@@V12@@@QBAHMAAPBV?$Key@VColor@Hmx@@@@0AAM@Z	0x82422cf8			
A_PROVEN_FOLD	260	99.84615	ALL_OURS_UNMAPPED	STRONG	21	default/CharIKHand	?Copy@CharIKHand@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82399348			
A_PROVEN_FOLD	260	99.84615	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/NewAwardPanel	?Mat@AwardAssetProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z	0x82569e78			
A_PROVEN_FOLD	260	99.69231	MIXED/UNKNOWN	STRONG	25	default/TrackWidget	??1TrackWidget@@UAA@XZ	0x82282c20			
A_PROVEN_FOLD	260	99.92308	MIXED/UNKNOWN	VACUOUS	1	default/TrackerUtils	?GetGemStatsInRange@TrackerSectionManager@@QBAXPBVPlayer@@HHAAH1@Z	0x82684f68			
A_PROVEN_FOLD	260	99.92308	MIXED/UNKNOWN	VACUOUS	1	default/TrackerUtils	?GetGemIDsForRange@TrackerSectionManager@@QBA_NPBVPlayer@@HHAAH1@Z	0x82684f68			
A_PROVEN_FOLD	252	99.92063	ALL_OURS_UNMAPPED	STRONG	16	default/CrazeHollaback	?SetType@CrazeHollaback@@UAAXVSymbol@@@Z	0x8227a3a8			
A_PROVEN_FOLD	252	99.92063	MIXED/UNKNOWN	STRONG	25	default/PerformanceData	??$LoadStd@MV?$StlNodeAlloc@M@stlpmtx_std@@@FixedSizeSaveable@@SAXAAVFixedSizeSaveableStream@@AAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@HH@Z	0x822df4d8			
A_PROVEN_FOLD	252	99.92063	ALL_OURS_UNMAPPED	STRONG	16	default/system/rndobj/Utl	?SetType@DanceRemixer@@UAAXVSymbol@@@Z	0x8229ce38			
A_PROVEN_FOLD	248	99.83871	MIXED/UNKNOWN	VACUOUS	0	default/Splash	?BeginSplasher@Splash@@QAAXXZ	0x82741c38			
A_PROVEN_FOLD	248	99.67742	ALL_OURS_UNMAPPED	STRONG	21	default/OutfitConfig	?Save@OutfitConfig@@UAAXAAVBinStream@@@Z	0x8229e568			
A_PROVEN_FOLD	248	99.67742	ALL_OURS_UNMAPPED	STRONG	21	default/OutfitConfig	?Save@OutfitConfig@@UAAXAAVBinStream@@@Z	0x822a0fa0			
A_PROVEN_FOLD	248	99.67742	ALL_OURS_UNMAPPED	STRONG	21	default/OutfitConfig	?Save@OutfitConfig@@UAAXAAVBinStream@@@Z	0x822a0f38			
A_PROVEN_FOLD	248	99.67742	ALL_OURS_UNMAPPED	STRONG	21	default/OutfitConfig	?Save@OutfitConfig@@UAAXAAVBinStream@@@Z	0x822a20c8			
A_PROVEN_FOLD	244	99.91803	MIXED/UNKNOWN	STRONG	78	default/MeshAnim	?Copy@RndMeshAnim@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	0x8246f9f0			
A_PROVEN_FOLD	240	99.91666	ALL_OURS_UNMAPPED	STRONG	22	default/BandList	?Copy@BandList@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	0x82340408			
A_PROVEN_FOLD	240	99.91666	MIXED/UNKNOWN	STRONG	21	default/FileCache	??1FileCache@@QAA@XZ	0x82576108			
A_PROVEN_FOLD	240	99.83334	ALL_OURS_UNMAPPED	VACUOUS	2	default/band3/meta_band/SaveLoadManager	?OnMsg@SaveLoadManager@@QAA?AVDataNode@@ABVProfileSwappedMsg@@@Z	0x82682688			
A_PROVEN_FOLD	240	99.91666	MIXED/UNKNOWN	STRONG	19	default/OverdriveTimeTracker	?GetPlayerContributionString@OverdriveTimeTracker@@UBA?AVString@@VSymbol@@@Z	0x8229d148			
A_PROVEN_FOLD	240	99.91666	ALL_OURS_UNMAPPED	STRONG	52	default/RockCentral	??0?$_Rb_tree@VString@@U?$less@VString@@@stlpmtx_std@@U?$pair@$$CBVString@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVString@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVString@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVString@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@ABV01@@Z	0x824f9288			
A_PROVEN_FOLD	228	99.82456	ALL_OURS_UNMAPPED	STRONG	21	default/band3/meta_band/InterstitialMgr	?resize@?$hashtable@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x82276828			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	STRONG	21	default/SongStatusMgr	?resize@?$hashtable@U?$pair@$$CBHPAVSongStatus@@@stlpmtx_std@@HU?$hash@H@2@U?$_HashMapTraitsT@U?$pair@$$CBHPAVSongStatus@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBHPAVSongStatus@@@stlpmtx_std@@@2@U?$equal_to@H@2@V?$StlNodeAlloc@U?$pair@$$CBHPAVSongStatus@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x82276828			
A_PROVEN_FOLD	228	99.91228	MIXED/UNKNOWN	STRONG	25	default/Group	??1RndGroup@@UAA@XZ	0x8232dc20			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	STRONG	21	default/band3/meta_band/LicenseMgr	?resize@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x82276828			
A_PROVEN_FOLD	228	99.82456	MIXED/UNKNOWN	STRONG	25	default/band3/game/Stats	?SetVocalSingerAndPartCounts@Stats@@QAAXHH@Z	0x822df4d8			
A_PROVEN_FOLD	228	99.82456	MIXED/UNKNOWN	STRONG	27	default/band3/game/Stats	?SetVocalSingerAndPartCounts@Stats@@QAAXHH@Z	0x82699a50			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	STRONG	21	default/SongSortByRank	?resize@?$hashtable@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@HU?$hash@H@2@U?$_HashMapTraitsT@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@H@2@V?$StlNodeAlloc@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x82276828			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	STRONG	21	default/BandSongMetadata	?resize@?$hashtable@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@M@stlpmtx_std@@@2@@stlpmtx_std@@QAAXI@Z	0x82276828			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	STRONG	30	default/Tour	??0SongFilter@SongSortMgr@@QAA@XZ	0x82360048			
A_PROVEN_FOLD	228	99.91228	ALL_OURS_UNMAPPED	VACUOUS	1	default/CharacterCreatorPanel	?AddGridThumbnails@CharacterCreatorPanel@@QAAXVSymbol@@0@Z	0x82569e78			
A_PROVEN_FOLD	224	99.91071	MIXED/UNKNOWN	STRONG	33	default/CharIKHead	??1CharIKHead@@UAA@XZ	0x8227f370			
A_PROVEN_FOLD	224	99.91071	ALL_OURS_UNMAPPED	VACUOUS	0	default/VocalPlayer	?PostDynamicAdd@VocalPlayer@@UAAXXZ	0x826fb880			
A_PROVEN_FOLD	220	99.90909	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	?SyncInterestObjects@BandWardrobe@@QAAXXZ	0x8232d8d8			
A_PROVEN_FOLD	216	99.90741	MIXED/UNKNOWN	STRONG	46	default/CharHair	?Hookup@CharHair@@IAAXXZ	0x8227d020			
A_PROVEN_FOLD	216	99.90741	MIXED/UNKNOWN	STRONG	33	default/CharIKFoot	??1CharIKFoot@@UAA@XZ	0x8227f370			
A_PROVEN_FOLD	216	99.90741	ALL_OURS_UNMAPPED	VACUOUS	2	default/band3/meta_band/SessionMgr	?UpdateLeader@SessionMgr@@QAAXXZ	0x82682688			
A_PROVEN_FOLD	212	99.90566	ALL_OURS_UNMAPPED	STRONG	52	default/Text	?SupportChar@RndText@@QAAPAVRndFont@@GPAV2@@Z	0x824563d8			
A_PROVEN_FOLD	208	99.80769	MIXED/UNKNOWN	STRONG	33	default/CharacterTest	??1CharacterTest@@UAA@XZ	0x8227f5b0			
A_PROVEN_FOLD	208	99.80769	MIXED/UNKNOWN	STRONG	33	default/CharacterTest	??1CharacterTest@@UAA@XZ	0x8227f910			
A_PROVEN_FOLD	208	99.71154	ALL_OURS_UNMAPPED	STRONG	11	default/Rnd_Xbox	?CreatePostTextures@DxRnd@@AAAXXZ	0x8273a428			
A_PROVEN_FOLD	208	99.90385	ALL_OURS_UNMAPPED	VACUOUS	2	default/band3/meta_band/InputMgr	?OnMsg@InputMgr@@QAA?AVDataNode@@ABVButtonUpMsg@@@Z	0x82682668			
A_PROVEN_FOLD	208	99.90385	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?AllCodaGemsHit@GemPlayer@@QBA_NXZ	0x82684f68			
A_PROVEN_FOLD	204	99.70588	ALL_OURS_UNMAPPED	STRONG	18	default/Accomplishment	?_M_insert@?$_Rb_tree@W4ScoreType@@U?$less@W4ScoreType@@@stlpmtx_std@@W41@U?$_Identity@W4ScoreType@@@3@U?$_SetTraitsT@W4ScoreType@@@priv@3@V?$StlNodeAlloc@W4ScoreType@@@3@@stlpmtx_std@@AAA?AU?$_Rb_tree_iterator@W4ScoreType@@U?$_SetTraitsT@W4ScoreType@@@priv@stlpmtx_std@@@2@PAU_Rb_tree_node_base@2@ABW4ScoreType@@00@Z	0x8235c328			
A_PROVEN_FOLD	204	99.80393	MIXED/UNKNOWN	VACUOUS	1	default/TrackerUtils	?GetNextNoteMs@TrackerUtils@@SAMHW4TrackType@@M@Z	0x82684fa8			
A_PROVEN_FOLD	204	99.80393	MIXED/UNKNOWN	VACUOUS	1	default/TrackerUtils	?GetNextNoteMs@TrackerUtils@@SAMHW4TrackType@@M@Z	0x82684f68			
A_PROVEN_FOLD	204	99.90196	MIXED/UNKNOWN	VACUOUS	1	default/band3/meta_band/MetaNetMsgs	?Dispatch@VerifyBuildVersionMsg@@UAAXXZ	0x8250fef8			
A_PROVEN_FOLD	204	99.90196	MIXED/UNKNOWN	STRONG	25	default/VocalScoreHistory	??0VocalScoreHistory@@QAA@HH@Z	0x822df4d8			
A_PROVEN_FOLD	200	99.9	MIXED/UNKNOWN	STRONG	33	default/CharIKSliderMidi	??1CharIKSliderMidi@@UAA@XZ	0x8227f370			
A_PROVEN_FOLD	200	99.9	ALL_OURS_UNMAPPED	VACUOUS	1	default/CameraShot	?LensSym_to_FOV@@YAMVSymbol@@@Z	0x827be188			
A_PROVEN_FOLD	200	99.9	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/CurrentOutfitProvider	?Text@CurrentOutfitProvider@@UBAXHHPAVUIListLabel@@PAVUILabel@@@Z	0x82569e78			
A_PROVEN_FOLD	196	99.89796	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/ManageBandPanel	?UpdateCharacterFromStandInList@ManageBandPanel@@QAAXH@Z	0x82553f28			
A_PROVEN_FOLD	196	99.79592	ALL_OURS_UNMAPPED	STRONG	9	default/band3/meta_band/AssetProvider	?Mat@AssetProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z	0x8256a268			
A_PROVEN_FOLD	196	99.79592	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/AssetProvider	?Mat@AssetProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z	0x82569e78			
A_PROVEN_FOLD	196	99.89796	ALL_OURS_UNMAPPED	STRONG	22	default/Sequence	??0GroupSeqInst@@QAA@PAVGroupSeq@@_N@Z	0x8270aac0			
A_PROVEN_FOLD	196	99.89796	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?IgnoreGemsUntil@GemPlayer@@QAAXH@Z	0x82684f68			
A_PROVEN_FOLD	192	99.79166	ALL_OURS_UNMAPPED	VACUOUS	2	default/band3/meta_band/ClosetMgr	?OnMsg@ClosetMgr@@QAA?AVDataNode@@ABVProfileSwappedMsg@@@Z	0x82682688			
A_PROVEN_FOLD	192	99.79166	MIXED/UNKNOWN	STRONG	34	default/EventAnim	??4?$list@VKeyFrame@EventAnim@@V?$StlNodeAlloc@VKeyFrame@EventAnim@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x824ca6b8			
A_PROVEN_FOLD	192	99.79166	MIXED/UNKNOWN	STRONG	25	default/EventAnim	??4?$list@VKeyFrame@EventAnim@@V?$StlNodeAlloc@VKeyFrame@EventAnim@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x824c9ab8			
A_PROVEN_FOLD	192	99.89584	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?Ignore@GemPlayer@@UAAXHMHABVUserGuid@@@Z	0x82b93f40			
A_PROVEN_FOLD	192	99.89584	ALL_OURS_UNMAPPED	STRONG	18	default/system/bandobj/BandFaceDeform	?Load@DeltaArray@BandFaceDeform@@QAAXAAVBinStream@@@Z	0x8240b050			
A_PROVEN_FOLD	192	99.79166	ALL_OURS_UNMAPPED	STRONG	18	default/system/bandobj/BandFaceDeform	?SetFromMeshAnim@BandFaceDeform@@QAAXPAVRndMeshAnim@@0HH@Z	0x8240b050			
A_PROVEN_FOLD	192	99.79166	ALL_OURS_UNMAPPED	STRONG	29	default/system/bandobj/BandFaceDeform	?SetFromMeshAnim@BandFaceDeform@@QAAXPAVRndMeshAnim@@0HH@Z	0x822c87b0			
A_PROVEN_FOLD	192	99.89584	ALL_OURS_UNMAPPED	STRONG	21	default/OutfitConfig	??6@YAAAVBinStream@@AAV0@ABVMatSwap@OutfitConfig@@@Z	0x8229e3c0			
A_PROVEN_FOLD	188	99.89362	ALL_OURS_UNMAPPED	STRONG	30	default/MemTracker	?reserve@?$vector@UMemDiffEntry@@V?$StlNodeAlloc@UMemDiffEntry@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z	0x8247b218			
A_PROVEN_FOLD	188	99.89362	ALL_OURS_UNMAPPED	STRONG	24	default/BandCharacter	?OnPortraitBegin@BandCharacter@@QAA?AVDataNode@@PAVDataArray@@@Z	0x827e16a0			
A_PROVEN_FOLD	188	99.89362	MIXED/UNKNOWN	STRONG	34	default/PanelDir	??4?$list@UPresetOverride@WorldDir@@V?$StlNodeAlloc@UPresetOverride@WorldDir@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x824d0618			
A_PROVEN_FOLD	188	99.89362	ALL_OURS_UNMAPPED	STRONG	33	default/UITransitionHandler	??$__introsort_loop@PAPAVRndPollable@@PAV1@HP6A_NPBV1@0@Z@stlpmtx_std@@YAXPAPAVRndPollable@@00HP6A_NPBV1@1@Z@Z	0x822bdd10			
A_PROVEN_FOLD	188	99.68085	ALL_OURS_UNMAPPED	STRONG	41	default/band3/game/GemTrainerPanel	??1GemTrainerPanel@@UAA@XZ	0x826ab108			
A_PROVEN_FOLD	188	99.89362	MIXED/UNKNOWN	VACUOUS	1	default/GemPlayer	?IgnoreUntilRollback@GemPlayer@@UAAXM@Z	0x82684f68			
A_PROVEN_FOLD	188	99.89362	ALL_OURS_UNMAPPED	STRONG	35	default/band3/meta_band/ViewSetting	??$__introsort_loop@PAUFilter@FilterViewSetting@@U12@HP6A_NABU12@0@Z@stlpmtx_std@@YAXPAUFilter@FilterViewSetting@@00HP6A_NABU12@1@Z@Z	0x827d3610			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	94	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentGroupCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentGroupCmp@@@Z	0x825fb888			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	30	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentGroupCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentGroupCmp@@@Z	0x825fb7f8			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	94	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HUGoalAlpaCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HUGoalAlpaCmp@@@Z	0x825f47b0			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	30	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HUGoalAlpaCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HUGoalAlpaCmp@@@Z	0x825f4720			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	94	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentCmp@@@Z	0x825f4b10			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	30	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentCmp@@@Z	0x825f4a80			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	94	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentCategoryCmp@@@Z	0x825fbbe0			
A_PROVEN_FOLD	188	99.68085	MIXED/UNKNOWN	STRONG	30	default/AccomplishmentPanel	??$__stable_sort_adaptive@PAVSymbol@@PAV1@HVAccomplishmentCategoryCmp@@@stlpmtx_std@@YAXPAVSymbol@@00HVAccomplishmentCategoryCmp@@@Z	0x825fbb50			
A_PROVEN_FOLD	180	99.88889	MIXED/UNKNOWN	STRONG	27	default/CheatProvider	?OnPassthrough@Synth@@AAA?AVDataNode@@PAVDataArray@@@Z	0x826fe3a8			
A_PROVEN_FOLD	180	99.88889	MIXED/UNKNOWN	STRONG	25	default/CharMeshHide	??0DebugGraph@?A0xb39b74bf@@QAA@ABVColor@Hmx@@@Z	0x822df4d8			
A_PROVEN_FOLD	180	99.88889	ALL_OURS_UNMAPPED	STRONG	35	default/MetaMusic	?LoadStreamFx@MetaMusic@@QAAXXZ	0x82710d10			
A_PROVEN_FOLD	180	99.88889	ALL_OURS_UNMAPPED	STRONG	21	default/VocalNoteList	?Clear@VocalNoteList@@QAAXXZ	0x826b8c38			
A_PROVEN_FOLD	180	99.88889	MIXED/UNKNOWN	STRONG	25	default/system/utl/DeJitter	??0DeJitter@@QAA@XZ	0x822df4d8			
A_PROVEN_FOLD	176	99.77273	ALL_OURS_UNMAPPED	STRONG	88	default/VocalTrack	?_M_insert_overflow_aux@?$vector@V?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@V?$StlNodeAlloc@V?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$deque@PAVTubePlate@@V?$StlNodeAlloc@PAVTubePlate@@@stlpmtx_std@@@2@ABV32@ABU__true_type@2@I_N@Z	0x82ba96e0			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	STRONG	24	default/BandCharacter	?SaveBoneAndChildren@BandCharacter@@QAAXPAVRndTransformable@@@Z	0x827e16a0			
A_PROVEN_FOLD	176	99.88636	MIXED/UNKNOWN	STRONG	33	default/CharHair	??1CharHair@@UAA@XZ	0x8227f370			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	STRONG	34	default/CharIKFingers	??4?$list@VContentPoolMapping@SongSectionController@@V?$StlNodeAlloc@VContentPoolMapping@SongSectionController@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x8230ede8			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	STRONG	49	default/band3/meta_band/StoreInfoPanel	??1StoreInfoPanel@@UAA@XZ	0x827b7ca0			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	STRONG	8	default/band3/game/GemTrainerPanel	?Draw@GemTrainerPanel@@UAAXXZ	0x826ca8b8			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/ClosetMgr	?ResetNewCharacterPreview@ClosetMgr@@QAAXVSymbol@@@Z	0x82569e78			
A_PROVEN_FOLD	176	99.77273	ALL_OURS_UNMAPPED	STRONG	34	default/BandCamShot	??4?$list@UTarget@HamCamShot@@V?$StlNodeAlloc@UTarget@HamCamShot@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	0x822b6880			
A_PROVEN_FOLD	176	99.88636	MIXED/UNKNOWN	STRONG	33	default/CharIKMidi	??1CharIKMidi@@UAA@XZ	0x8227f490			
A_PROVEN_FOLD	176	99.88636	ALL_OURS_UNMAPPED	VACUOUS	2	default/OvershellPanel	?OnMsg@OvershellPanel@@QAA?AVDataNode@@ABVRemoteUserLeftMsg@@@Z	0x82682668			
A_PROVEN_FOLD	172	99.88372	ALL_OURS_UNMAPPED	WEAK	4	default/Joypad_Xinput	?JoypadResetXboxPC@@YAXH@Z	0x82524a60			
A_PROVEN_FOLD	172	99.88372	MIXED/UNKNOWN	VACUOUS	1	default/VocalTrack	?WantBeatLines@VocalTrack@@QAA_NH@Z	0x82684fa8			
A_PROVEN_FOLD	172	99.88372	MIXED/UNKNOWN	STRONG	33	default/CharServoBone	??1CharServoBone@@UAA@XZ	0x8227f910			
A_PROVEN_FOLD	172	99.76744	ALL_OURS_UNMAPPED	STRONG	30	default/CameraManager	?reserve@?$vector@UPropertyFilter@CameraManager@@V?$StlNodeAlloc@UPropertyFilter@CameraManager@@@stlpmtx_std@@@stlpmtx_std@@QAAXI@Z	0x824bbe38			
