tier,symbol,unit,size,fuzzy,mpn,div_class,confidence,bytes_identical,why
TIER3_SUSPECT,??_DCharCuff@@QAAXXZ,default/CharCuff,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendMeterEffect360@@QAA@XZ,default/system/synth_xbox/FxSendMeterEffect,108,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_DRndTransformableRemover@@QAAXXZ,default/CharBone,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_DRndShockwave@@QAAXXZ,default/Shockwave,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_DEndingBonus@@QAAXXZ,default/EndingBonus,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_DRndCam@@QAAXXZ,default/Cam,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 3 object word(s), all cross-region"
TIER3_SUSPECT,??_DScrollbarDisplay@@QAAXXZ,default/ScrollbarDisplay,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 6 object word(s), all cross-region"
TIER3_SUSPECT,??_DUIProxy@@QAAXXZ,default/system/ui/UIProxy,108,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?Clear@Instarank@@QAAXXZ,default/Instarank,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0GainEffect@@QAA@XZ,default/GainEffect,104,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_GEnvelopeGenerator@@UAAPAXI@Z,default/EnvelopeGenerator,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0WinSockSocket@@AAA@I_N@Z,default/NetworkSocket_Win,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0TextFile@@AAA@XZ,default/DataUtl,104,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@UIListCustom@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/UIListCustom,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@UIListHighlight@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/UIListHighlight,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendBitCrush@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendBitCrush,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@FxSendPitchShift@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/synth/FxSendPitchShift,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0RndSet@@IAA@XZ,default/Set,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0UIListLabel@@IAA@XZ,default/UIListLabel,104,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0AccomplishmentSetlist@@QAA@PAVDataArray@@H@Z,default/AccomplishmentSetlist,104,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0SortNode@@QAA@PAVSongSortCmp@@@Z,default/band3/meta_band/SongSort,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1FunctionSortNode@@UAA@XZ,default/band3/meta_band/SongSort,104,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1HitTracker@@UAA@XZ,default/band3/game/HitTracker,104,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0EntityUploader@@QAA@XZ,default/EntityUploader,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0DelayEffect@@QAA@PAUIXAudioBatchAllocator@@@Z,default/DelayEffect,104,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?ClearCurrentQuestFilter@TourPerformerLocal@@QAAXXZ,default/band3/tour/TourPerformerLocal,104,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@BandScoreboard@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/BandScoreboard,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?SymToDifficulty@@YA?AW4Difficulty@@VSymbol@@@Z,default/Defines,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?SymToScoreType@@YA?AW4ScoreType@@VSymbol@@@Z,default/Defines,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0JoypadTrackWatcherImpl@@QAA@HABVUserGuid@@HPAVSongData@@PAVGameGemList@@PAVTrackWatcherParent@@PAVDataArray@@H@Z,default/JoypadTrackWatcherImpl,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VSynapseAPO@DSP@@USynapseAPOParams@2@@ATG@@MAAPAXI@Z,default/SynapseAPO,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VGainEffect@@UGainEffectParams@@@ATG@@MAAPAXI@Z,default/GainEffect,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VHeadsetPlaybackEffect@@UHeadsetPlaybackEffectParams@@@ATG@@MAAPAXI@Z,default/HeadsetPlaybackEffect,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VEnvelopeGenerator@@UEnvelopeGeneratorParams@@@ATG@@MAAPAXI@Z,default/EnvelopeGenerator,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VPitchShiftEffect@@UPitchShiftEffectParams@@@ATG@@MAAPAXI@Z,default/PitchShiftEffect,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendDistortion360@@QAA@XZ,default/system/synth_xbox/FxSendDistortion,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VDistortionEffect@@UParams@1@@ATG@@MAAPAXI@Z,default/system/synth_xbox/FxSendDistortion,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendFlanger360@@QAA@XZ,default/system/synth_xbox/FxSendFlanger,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendChorus360@@QAA@XZ,default/system/synth_xbox/FxSendChorus,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VFlangerEffect@@UParams@1@@ATG@@MAAPAXI@Z,default/system/synth_xbox/FxSendChorus,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??0UserMgr@@QAA@XZ,default/UserMgr,100,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VMeterEffect@@UMeterEffectParams@@@ATG@@MAAPAXI@Z,default/MeterEffect,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjRefConcrete@VRndCubeTex@@VObjectDir@@@@UAA@XZ,default/BaseMaterial,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjRefConcrete@VRndFur@@VObjectDir@@@@UAA@XZ,default/BaseMaterial,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??1NetLoader@@UAA@XZ,default/NetLoader,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?FileIsLocal@@YA_NPBD@Z,default/File_Win,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1?$ObjRefConcrete@VCharLipSync@@VObjectDir@@@@UAA@XZ,default/CharLipSyncDriver,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendReverb360@@QAA@XZ,default/system/synth_xbox/FxSendReverb,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,?SymbolToPlatformRegion@@YA?AW4PlatformRegion@@VSymbol@@@Z,default/PlatformMgr,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1?$ObjRefConcrete@VRndEnviron@@VObjectDir@@@@UAA@XZ,default/Accomplishment,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0AccomplishmentSongFilterConditional@@QAA@PAVDataArray@@H@Z,default/AccomplishmentSongFilterConditional,100,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0TrackerMultiplierMap@@QAA@XZ,default/TrackerUtils,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??_GSelectDifficultyPanel@@UAAPAXI@Z,default/SelectDifficultyPanel,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??1PerfectOverdriveTracker@@UAA@XZ,default/band3/game/PerfectOverdriveTracker,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0TourGameModifier@@QAA@XZ,default/band3/tour/TourGameModifier,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,??0JoypadMidiController@@QAA@PAVUser@@PBVDataArray@@PAVBeatMatchControllerSink@@_N@Z,default/system/beatmatch/JoypadMidiController,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendEQ360@@QAA@XZ,default/system/synth_xbox/FxSendEQ,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VEQEffect@@UParams@1@@ATG@@MAAPAXI@Z,default/system/synth_xbox/FxSendEQ,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjRefConcrete@VCharEyeDartRuleset@@VObjectDir@@@@UAA@XZ,default/CharInterest,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendDelay360@@QAA@XZ,default/system/synth_xbox/FxSendDelay,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VDelayEffect@@UParams@1@@ATG@@MAAPAXI@Z,default/system/synth_xbox/FxSendDelay,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1NetCacheMgr@@UAA@XZ,default/NetCacheMgr,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0FxSendWah360@@QAA@XZ,default/FxSendWah,100,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_G?$CSampleXAPOBase@VWahEffect@@UParams@1@@ATG@@MAAPAXI@Z,default/FxSendWah,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1?$ObjRefConcrete@VCharBone@@VObjectDir@@@@UAA@XZ,default/CharBone,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??0VirtualKeyboard@@QAA@XZ,default/VirtualKeyboard,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,?InitData@LessonProvider@@UAAXPAVRndDir@@@Z,default/band3/meta_band/LessonProvider,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1?$ObjRefConcrete@VTask@@VObjectDir@@@@UAA@XZ,default/EndingBonus,100,100.00,100.00,object_memory,stable_divergent,0,"1 object word(s), all cross-region"
TIER3_SUSPECT,??_GContentDeletePanel@@UAAPAXI@Z,default/ContentDeletePanel,100,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 1 object word(s), all cross-region"
TIER3_SUSPECT,?Copy@UIProxy@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/system/ui/UIProxy,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ClearCurrentQuest@TourPerformerLocal@@QAAXXZ,default/band3/tour/TourPerformerLocal,100,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?HasHighscore@Instarank@@QBA_NXZ,default/Instarank,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?ShaderSourcePath@@YAPBDPBD@Z,default/ShaderOptions,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r3 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??1FxSendDistortion360@@UAA@XZ,default/system/synth_xbox/FxSendDistortion,96,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendFlanger360@@UAA@XZ,default/system/synth_xbox/FxSendFlanger,96,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendChorus360@@UAA@XZ,default/system/synth_xbox/FxSendChorus,96,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,??_DRndMotionBlur@@QAAXXZ,default/system/rndobj/MotionBlur,96,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??_DRndSoftParticles@@QAAXXZ,default/system/rndobj/SoftParticles,96,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,?CopyMembers@CheckboxDisplay@@UAAXPBVUIComponent@@W4CopyType@Object@Hmx@@@Z,default/CheckboxDisplay,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0HamMasterLoader@@QAA@PAVHamMaster@@@Z,default/HamMaster,96,100.00,100.00,call_arg,stable_divergent,0,arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??0StreamPlayer@@QAA@XZ,default/StreamPlayer,96,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 3 object word(s), all cross-region"
TIER3_SUSPECT,?FinishLoad@ClosetPanel@@UAAXXZ,default/band3/meta_band/ClosetPanel,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Copy@UIListSlot@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z,default/UIListSlot,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,??_DDxCam@@QAAXXZ,default/system/rnddx9/CubeTex,96,100.00,100.00,object_memory,stable_divergent,1,"BYTE-IDENTICAL body; divergence is reloc-target mocking only -- 2 object word(s), all cross-region"
TIER3_SUSPECT,??1FxSendReverb360@@UAA@XZ,default/system/synth_xbox/FxSendReverb,96,100.00,100.00,object_memory,stable_divergent,0,"2 object word(s), all cross-region"
TIER3_SUSPECT,?EndFrame@RndTexRenderer@@UAAMXZ,default/TexRenderer,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?StartFrame@RndTexRenderer@@UAAMXZ,default/TexRenderer,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?PoolAllocInit@@YAXPAVDataArray@@@Z,default/ConnectionStatusPanel,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Set@FilePath@@QAAXPBD0@Z,default/FilePath,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?Mat@MakeupProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z,default/band3/meta_band/MakeupProvider,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r4 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?NewHeaderNode@SongSort@@UBAPAVHeaderSortNode@@PAVLeafSortNode@@@Z,default/band3/meta_band/SongSort,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
TIER3_SUSPECT,?NewShortcutNode@SongSort@@UBAPAVShortcutNode@@PAVLeafSortNode@@@Z,default/band3/meta_band/SongSort,96,100.00,100.00,call_arg,stable_divergent,1,BYTE-IDENTICAL body; divergence is reloc-target mocking only -- arg r5 crosses mock regions (rdata->globals)
